,route,sharpe,sortino,std,neg std,min net,acc,mean net,frequency,periods
3,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\4h_6/LowestMomentum_4_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/6_4h_60,0.04087369318108683,0.05156570640912777,0.022336279287648638,0.01770491068554059,-0.0598222229397676,1.0176331867578536,0.0009129662264104151,4h,4
4,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\4h_6/LowestMomentum_4_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/6_4h_80,0.03550304088375089,0.04490005264064851,0.02233303769714186,0.017659016054296664,-0.0605504011810079,1.014462204973054,0.0007928907504199773,4h,4
5,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\4h_6/LowestMomentum_4_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/6_4h_100,0.02655763762903058,0.033978656598185907,0.02283286696871364,0.017846114817244813,-0.0618443902983301,1.009266832478177,0.0006063870069869588,4h,4
6,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\4h_6/LowestMomentum_4_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/6_4h_80,0.02206963558668757,0.02775800626186308,0.022712862533738963,0.018058379068054294,-0.0626802472862562,1.0063364228138616,0.0005012645992501483,4h,4
7,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\4h_6/LowestMomentum_4_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/6_4h_100,0.017877402879760765,0.0231271782206194,0.02282669709950879,0.017645129750345122,-0.0629829423629878,1.0040750041223934,0.0004080820604621851,4h,4
0,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_2_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/4_6h_100,0.2496596281557366,0.42235311737304754,0.02671061498853948,0.015789068273786976,-0.048452703320002,1.2949326839007094,0.006668562205849811,6h,2
1,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_2_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/4_6h_80,0.24691117983487443,0.381518881365754,0.025587256762348642,0.016559546760341465,-0.0494364865663417,1.2856693221240223,0.006317779755929372,6h,2
2,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_2_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/4_6h_40,0.2549638037301966,0.4082690273100933,0.024606056149306044,0.01536646978087031,-0.0442436135081922,1.284608523181117,0.0062736536706258636,6h,2
3,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_2_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/4_6h_60,0.23536538354873515,0.3526315120798738,0.024308356663911238,0.016224714733789846,-0.0467931337362677,1.2624737472899683,0.005721345689640921,6h,2
4,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_2_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/4_6h_100,0.20215899471262957,0.2999784521095787,0.02444108296866099,0.01647113226928577,-0.0514047514902098,1.220842537518243,0.004940984762632478,6h,2
5,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_2_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/4_6h_80,0.19641492583505657,0.29256699659259,0.024006262082274656,0.01611661001200684,-0.0491067660244334,1.2096341810004976,0.004715188186466907,6h,2
6,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_2_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/4_6h_60,0.18678612524727412,0.2803124754729259,0.023498292246726317,0.015658079260614285,-0.0465632350298186,1.1934718205379806,0.004389154958694072,6h,2
7,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_2_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/4_6h_40,0.18515427567584306,0.2834489654081683,0.023577433304907483,0.015401229563774738,-0.0479522427596047,1.187323793296307,0.004365462585865644,6h,2
0,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_3_RSISlope_EMASlope/50_150_/efficientsemivariance/minsemivariance/4_6h_40,0.16265571270341195,0.2702160251505148,0.02416592931064985,0.014546607489228458,-0.0477814950281053,1.1318266276049065,0.0039307264551640235,6h,3
1,C:\Users\ramon\Documents\Trading\WorkingDir\binance\results\usdt\6h_4/LowestMomentum_3_RSISlope_EMASlope/50_150_/efficientfrontier/minvol/4_6h_40,0.1441503519005148,0.23181770965528167,0.023402029490319484,0.014551997736635907,-0.0471360690156503,1.1147715331758856,0.003373410786215779,6h,3
